booking_id,hotel_id,room_id,booking_date,check_in,check_out,status,total_amount
11093,3,301,2024-06-29,2024-08-01,2024-08-03,confirmed,91.48
11094,1,101,2024-06-28,2024-08-12,2024-08-16,confirmed,1287.09
11095,10,1001,2024-05-04,2024-07-26,2024-07-31,confirmed,1300.01
11096,1,102,2024-05-12,2024-08-01,2024-08-05,confirmed,1533.32
11097,2,201,2024-05-12,2024-08-20,2024-08-21,confirmed,95.66
11098,3,302,2024-05-17,2024-08-19,2024-08-23,confirmed,1005.37
11099,6,601,2024-06-08,2024-07-22,2024-07-28,confirmed,184.38
11100,5,501,2024-05-20,2024-07-06,2024-07-09,confirmed,1733.18
11101,2,201,2024-06-25,2024-07-30,2024-08-06,cancelled,1197.73
11102,3,301,2024-06-19,2024-08-05,2024-08-06,cancelled,1219.86
11103,7,701,2024-06-11,2024-08-14,2024-08-18,cancelled,1168.36
11104,4,401,2024-06-08,2024-08-01,2024-08-02,cancelled,838.95
11105,3,301,2024-06-18,2024-07-09,2024-07-10,confirmed,1320.75
11106,10,1001,2024-05-24,2024-07-16,2024-07-20,confirmed,1445.58
11107,3,301,2024-05-20,2024-07-20,2024-07-24,confirmed,1516.57
11108,1,102,2024-06-02,2024-07-02,2024-07-03,confirmed,667.5
11109,10,1001,2024-05-15,2024-07-03,2024-07-07,confirmed,1470.15
11110,8,801,2024-05-19,2024-08-03,2024-08-07,cancelled,1578.04
11111,3,301,2024-05-27,2024-07-10,2024-07-16,confirmed,1671.44
11112,6,601,2024-06-28,2024-08-17,2024-08-19,confirmed,122.6
11113,5,501,2024-05-03,2024-08-09,2024-08-10,confirmed,1199.42
11114,3,302,2024-06-30,2024-07-12,2024-07-18,confirmed,615.55
11115,3,302,2024-05-11,2024-07-07,2024-07-11,confirmed,1518.45
11116,9,901,2024-06-26,2024-07-07,2024-07-08,confirmed,1456.59
11117,3,301,2024-06-16,2024-07-05,2024-07-12,confirmed,666.86
11118,2,201,2024-05-08,2024-08-17,2024-08-23,confirmed,296.57
11119,7,701,2024-05-18,2024-08-06,2024-08-11,confirmed,1520.29
11120,8,801,2024-05-11,2024-07-14,2024-07-21,confirmed,386.6
11121,6,601,2024-06-26,2024-07-08,2024-07-11,confirmed,799.91
11122,3,301,2024-05-17,2024-07-24,2024-07-29,confirmed,506.63
11123,8,801,2024-05-24,2024-07-03,2024-07-05,confirmed,1539.0
11124,1,102,2024-05-22,2024-07-25,2024-08-01,confirmed,1594.16
11125,1,102,2024-06-25,2024-07-01,2024-07-02,confirmed,242.43
11126,3,301,2024-05-20,2024-08-07,2024-08-10,confirmed,1470.67
11127,1,102,2024-05-12,2024-07-31,2024-08-06,confirmed,334.68
11128,3,302,2024-06-13,2024-08-03,2024-08-07,confirmed,1694.13
11129,10,1001,2024-05-22,2024-08-14,2024-08-15,confirmed,1316.41
11130,3,302,2024-05-22,2024-07-06,2024-07-12,cancelled,605.05
11131,8,801,2024-06-04,2024-07-01,2024-07-06,confirmed,290.94
11132,8,801,2024-05-28,2024-07-07,2024-07-12,confirmed,1391.53
11133,9,901,2024-05-27,2024-08-02,2024-08-04,confirmed,1161.25
11134,9,901,2024-06-17,2024-07-18,2024-07-19,confirmed,1452.21
11135,1,101,2024-05-18,2024-07-31,2024-08-04,confirmed,1235.94
11136,2,201,2024-06-28,2024-07-04,2024-07-10,confirmed,448.4
11137,9,901,2024-06-14,2024-07-22,2024-07-27,cancelled,1386.88
11138,3,301,2024-06-28,2024-07-07,2024-07-13,confirmed,1008.89
11139,6,601,2024-06-20,2024-08-20,2024-08-21,confirmed,288.47
11140,3,302,2024-05-04,2024-07-16,2024-07-22,confirmed,1081.39
11141,4,401,2024-06-04,2024-07-13,2024-07-19,confirmed,646.92
11142,5,501,2024-05-12,2024-07-08,2024-07-11,confirmed,495.47
11143,8,801,2024-06-04,2024-07-13,2024-07-17,cancelled,215.74
11144,7,701,2024-05-24,2024-08-01,2024-08-02,cancelled,337.85
11145,1,102,2024-05-02,2024-08-09,2024-08-13,confirmed,728.66
11146,1,101,2024-06-01,2024-08-16,2024-08-18,confirmed,1758.2
11147,6,601,2024-06-18,2024-07-22,2024-07-24,confirmed,1062.42
11148,1,102,2024-06-13,2024-07-09,2024-07-10,cancelled,874.17
11149,1,101,2024-06-20,2024-08-18,2024-08-21,confirmed,594.73
11150,9,901,2024-06-20,2024-08-20,2024-08-27,confirmed,1135.71
11151,3,302,2024-06-20,2024-08-06,2024-08-11,cancelled,237.87
11152,9,901,2024-05-07,2024-08-03,2024-08-07,cancelled,460.12
11153,8,801,2024-05-31,2024-07-30,2024-08-02,confirmed,822.07
11154,8,801,2024-05-06,2024-07-16,2024-07-18,confirmed,1080.89
11155,5,501,2024-05-04,2024-08-07,2024-08-09,cancelled,1626.01
11156,8,801,2024-06-04,2024-07-03,2024-07-04,cancelled,1344.24
11157,10,1001,2024-05-29,2024-07-03,2024-07-07,confirmed,909.55
11158,4,401,2024-05-10,2024-08-14,2024-08-21,confirmed,936.94
11159,1,102,2024-06-25,2024-08-05,2024-08-12,confirmed,1341.35
11160,9,901,2024-06-17,2024-07-09,2024-07-12,confirmed,1197.46
11161,3,302,2024-06-25,2024-07-02,2024-07-06,confirmed,366.68
11162,1,102,2024-06-01,2024-08-06,2024-08-12,confirmed,1759.68
11163,8,801,2024-06-01,2024-08-19,2024-08-21,cancelled,783.17
11164,7,701,2024-05-11,2024-07-24,2024-07-30,confirmed,1173.12
11165,10,1001,2024-05-06,2024-08-10,2024-08-11,confirmed,1271.18
11166,5,501,2024-05-28,2024-07-03,2024-07-06,confirmed,551.34
11167,9,901,2024-05-22,2024-08-04,2024-08-09,cancelled,1436.95
11168,4,401,2024-06-25,2024-08-09,2024-08-12,cancelled,183.73
11169,3,301,2024-05-03,2024-08-13,2024-08-16,cancelled,279.75
11170,6,601,2024-06-07,2024-07-30,2024-08-04,confirmed,716.6
11171,1,101,2024-05-20,2024-08-05,2024-08-11,confirmed,1302.97
11172,6,601,2024-06-17,2024-07-09,2024-07-12,confirmed,284.18
11173,6,601,2024-05-31,2024-08-17,2024-08-24,confirmed,1730.07
11174,5,501,2024-06-17,2024-08-18,2024-08-24,cancelled,637.99
11175,7,701,2024-05-04,2024-07-18,2024-07-23,confirmed,563.92
11176,3,302,2024-06-26,2024-07-24,2024-07-27,confirmed,947.48
11177,10,1001,2024-05-08,2024-07-08,2024-07-12,confirmed,1249.91
11178,4,401,2024-05-27,2024-07-19,2024-07-23,confirmed,1457.84
11179,4,401,2024-05-17,2024-07-05,2024-07-07,cancelled,872.96
11180,2,201,2024-06-25,2024-07-26,2024-07-28,confirmed,1725.83
11181,9,901,2024-06-24,2024-07-11,2024-07-14,confirmed,343.0
11182,5,501,2024-06-21,2024-07-14,2024-07-19,cancelled,128.8
11183,1,101,2024-06-04,2024-08-13,2024-08-18,cancelled,900.38
11184,5,501,2024-06-04,2024-07-29,2024-08-04,confirmed,588.49
11185,7,701,2024-06-26,2024-07-02,2024-07-09,cancelled,1517.76
11186,10,1001,2024-05-28,2024-08-11,2024-08-14,confirmed,676.18
11187,3,302,2024-05-20,2024-08-20,2024-08-23,confirmed,1228.61
11188,9,901,2024-05-28,2024-08-05,2024-08-09,confirmed,1060.0
11189,5,501,2024-05-04,2024-08-20,2024-08-23,confirmed,534.61
11190,2,201,2024-05-31,2024-07-24,2024-07-27,cancelled,170.92
11191,3,302,2024-06-08,2024-07-19,2024-07-23,cancelled,1147.86
11192,1,102,2024-06-20,2024-08-15,2024-08-20,confirmed,1754.18
11193,6,601,2024-05-08,2024-08-15,2024-08-21,cancelled,1448.52
11194,10,1001,2024-06-20,2024-07-16,2024-07-17,confirmed,631.43
11195,5,501,2024-06-22,2024-07-29,2024-08-01,confirmed,440.82
11196,9,901,2024-05-16,2024-07-03,2024-07-09,confirmed,677.98
11197,10,1001,2024-06-07,2024-07-29,2024-08-03,cancelled,1002.53
11198,2,201,2024-06-23,2024-07-02,2024-07-06,cancelled,1404.17
11199,1,101,2024-06-01,2024-07-21,2024-07-23,confirmed,1352.83
11200,3,302,2024-05-29,2024-07-22,2024-07-28,confirmed,900.39
11201,10,1001,2024-06-12,2024-08-18,2024-08-23,confirmed,1457.28
11202,2,201,2024-05-15,2024-07-29,2024-08-01,confirmed,1341.11
11203,1,102,2024-05-04,2024-07-03,2024-07-05,confirmed,289.86
11204,8,801,2024-06-29,2024-07-26,2024-07-31,cancelled,852.61
11205,3,301,2024-06-25,2024-07-21,2024-07-22,confirmed,423.71
11206,3,301,2024-05-28,2024-07-15,2024-07-22,cancelled,565.26
11207,6,601,2024-06-29,2024-07-06,2024-07-11,cancelled,1247.78
11208,2,201,2024-06-25,2024-08-02,2024-08-06,confirmed,633.37
11209,3,302,2024-05-23,2024-08-02,2024-08-03,cancelled,707.42
11210,6,601,2024-06-21,2024-08-15,2024-08-22,confirmed,750.25
11211,6,601,2024-06-30,2024-07-19,2024-07-22,confirmed,1761.57
11212,6,601,2024-05-06,2024-08-05,2024-08-06,confirmed,1608.15
11213,3,301,2024-05-14,2024-07-27,2024-08-03,confirmed,370.08
11214,3,301,2024-05-15,2024-07-28,2024-08-03,cancelled,328.66
11215,4,401,2024-05-24,2024-08-08,2024-08-09,confirmed,608.53
11216,1,102,2024-05-06,2024-08-03,2024-08-06,confirmed,1731.76
11217,10,1001,2024-05-13,2024-07-25,2024-07-26,confirmed,1182.36
11218,1,101,2024-06-13,2024-07-27,2024-07-29,confirmed,1304.52
11219,1,101,2024-05-13,2024-07-09,2024-07-11,confirmed,742.83
11220,3,301,2024-05-26,2024-08-01,2024-08-02,cancelled,606.41
11221,1,102,2024-05-24,2024-07-20,2024-07-24,confirmed,882.5
11222,8,801,2024-06-29,2024-08-20,2024-08-21,confirmed,603.29
11223,5,501,2024-05-21,2024-08-10,2024-08-14,confirmed,1228.71
11224,3,301,2024-06-12,2024-07-27,2024-07-29,confirmed,1266.21
11225,10,1001,2024-06-15,2024-07-02,2024-07-03,cancelled,933.12
11226,10,1001,2024-06-26,2024-08-08,2024-08-14,confirmed,911.63
11227,1,101,2024-06-03,2024-07-17,2024-07-23,confirmed,1755.98
11228,10,1001,2024-05-09,2024-07-08,2024-07-11,confirmed,1073.7
11229,1,101,2024-05-07,2024-07-17,2024-07-19,confirmed,339.89
11230,1,101,2024-06-01,2024-08-14,2024-08-16,confirmed,180.44
11231,5,501,2024-06-07,2024-07-27,2024-08-02,cancelled,698.73
11232,8,801,2024-06-12,2024-07-19,2024-07-24,confirmed,221.37
11233,1,101,2024-06-18,2024-08-19,2024-08-25,confirmed,251.61
11234,1,102,2024-05-13,2024-07-11,2024-07-16,confirmed,630.72
11235,3,302,2024-05-07,2024-08-13,2024-08-20,confirmed,1262.11
11236,4,401,2024-05-17,2024-07-24,2024-07-25,confirmed,691.29
11237,1,102,2024-06-21,2024-07-01,2024-07-03,confirmed,727.85
11238,6,601,2024-05-30,2024-07-27,2024-07-30,cancelled,368.78
11239,2,201,2024-06-17,2024-07-10,2024-07-15,confirmed,412.19
11240,8,801,2024-05-04,2024-08-05,2024-08-10,confirmed,1718.77
11241,10,1001,2024-05-07,2024-08-04,2024-08-10,confirmed,1383.28
11242,2,201,2024-06-23,2024-07-27,2024-07-31,cancelled,289.33
11243,3,302,2024-06-22,2024-07-02,2024-07-06,confirmed,1271.7
11244,2,201,2024-06-22,2024-07-29,2024-08-03,confirmed,1748.89
11245,3,302,2024-06-19,2024-08-15,2024-08-18,confirmed,1482.92
11246,3,302,2024-06-16,2024-07-09,2024-07-16,confirmed,1266.56
11247,4,401,2024-06-11,2024-07-09,2024-07-11,confirmed,224.41
11248,3,301,2024-05-17,2024-08-18,2024-08-25,confirmed,122.16
11249,10,1001,2024-05-31,2024-08-18,2024-08-22,confirmed,274.37
11250,3,301,2024-05-11,2024-08-12,2024-08-17,confirmed,892.13
11251,7,701,2024-05-03,2024-07-17,2024-07-18,confirmed,1231.57
11252,3,301,2024-05-13,2024-07-07,2024-07-14,confirmed,1119.06
11253,9,901,2024-05-24,2024-07-13,2024-07-15,confirmed,140.03
11254,7,701,2024-06-21,2024-08-17,2024-08-20,cancelled,684.8
11255,10,1001,2024-06-20,2024-08-02,2024-08-09,cancelled,503.52
11256,3,301,2024-05-25,2024-07-05,2024-07-06,cancelled,1395.15
11257,7,701,2024-05-28,2024-07-14,2024-07-20,confirmed,571.98
11258,5,501,2024-05-04,2024-08-18,2024-08-23,confirmed,1330.35
11259,10,1001,2024-05-02,2024-07-14,2024-07-19,cancelled,901.76
11260,1,101,2024-05-17,2024-08-07,2024-08-09,confirmed,1727.75
11261,9,901,2024-06-19,2024-07-23,2024-07-27,confirmed,969.37
11262,8,801,2024-06-04,2024-07-08,2024-07-15,cancelled,301.38
11263,2,201,2024-06-23,2024-08-03,2024-08-05,confirmed,707.74
11264,9,901,2024-06-12,2024-08-05,2024-08-11,confirmed,651.08
11265,3,301,2024-06-23,2024-07-25,2024-07-28,confirmed,1348.86
11266,5,501,2024-05-18,2024-07-29,2024-07-31,confirmed,586.91
11267,2,201,2024-05-07,2024-07-28,2024-07-30,cancelled,1620.03
11268,4,401,2024-05-10,2024-07-31,2024-08-06,confirmed,111.86
11269,2,201,2024-05-18,2024-08-01,2024-08-07,confirmed,839.08
11270,9,901,2024-05-19,2024-08-13,2024-08-14,confirmed,765.13
11271,1,102,2024-05-17,2024-08-07,2024-08-08,cancelled,1616.05
11272,1,101,2024-06-20,2024-07-05,2024-07-08,cancelled,669.06
11273,6,601,2024-05-23,2024-07-26,2024-07-27,confirmed,816.24
11274,7,701,2024-05-30,2024-07-18,2024-07-25,confirmed,1085.08
11275,1,102,2024-06-13,2024-08-18,2024-08-25,cancelled,1702.91
11276,7,701,2024-06-08,2024-07-31,2024-08-06,confirmed,781.6
11277,5,501,2024-05-30,2024-08-02,2024-08-05,confirmed,867.43
11278,1,101,2024-06-23,2024-07-17,2024-07-21,confirmed,1164.51
11279,1,102,2024-06-22,2024-07-02,2024-07-03,cancelled,1509.83
11280,1,101,2024-05-30,2024-08-13,2024-08-14,cancelled,744.3
11281,7,701,2024-05-18,2024-07-21,2024-07-23,confirmed,1155.73
11282,7,701,2024-05-13,2024-07-05,2024-07-11,cancelled,1402.55
11283,5,501,2024-05-11,2024-07-30,2024-08-01,confirmed,941.41
11284,10,1001,2024-05-29,2024-07-17,2024-07-22,confirmed,1560.04
11285,2,201,2024-05-27,2024-07-02,2024-07-09,confirmed,825.99
11286,3,301,2024-05-03,2024-07-08,2024-07-12,confirmed,1548.42
11287,9,901,2024-06-02,2024-07-30,2024-07-31,confirmed,1041.9
11288,3,302,2024-05-06,2024-08-19,2024-08-22,cancelled,370.69
11289,6,601,2024-06-03,2024-07-09,2024-07-12,confirmed,923.55
11290,10,1001,2024-06-23,2024-08-06,2024-08-12,confirmed,1036.97
11291,9,901,2024-05-27,2024-08-06,2024-08-10,confirmed,1550.94
11292,1,101,2024-05-29,2024-07-04,2024-07-08,confirmed,1100.69
11293,4,401,2024-06-06,2024-08-09,2024-08-15,confirmed,1762.01
11294,7,701,2024-06-10,2024-07-04,2024-07-05,confirmed,309.22
11295,8,801,2024-06-07,2024-07-23,2024-07-30,cancelled,136.0
11296,8,801,2024-05-04,2024-08-10,2024-08-13,confirmed,822.13
11297,1,101,2024-06-08,2024-07-27,2024-07-30,confirmed,507.63
11298,3,301,2024-06-15,2024-08-11,2024-08-14,confirmed,1646.77
11299,6,601,2024-06-26,2024-07-20,2024-07-21,confirmed,123.71
11300,7,701,2024-06-10,2024-07-03,2024-07-07,confirmed,812.43
11301,2,201,2024-05-29,2024-07-27,2024-07-30,confirmed,893.19
11302,2,201,2024-06-29,2024-07-21,2024-07-25,confirmed,641.34
11303,1,102,2024-06-24,2024-08-01,2024-08-02,confirmed,442.1
11304,1,102,2024-05-30,2024-08-02,2024-08-09,cancelled,670.61
11305,1,101,2024-05-22,2024-07-20,2024-07-23,cancelled,435.01
11306,4,401,2024-05-21,2024-08-20,2024-08-21,cancelled,1006.28
11307,9,901,2024-06-12,2024-07-17,2024-07-18,confirmed,1070.72
11308,6,601,2024-05-10,2024-07-15,2024-07-20,cancelled,247.25
11309,2,201,2024-05-07,2024-08-07,2024-08-08,confirmed,557.45
11310,5,501,2024-05-25,2024-08-03,2024-08-07,confirmed,683.91
11311,1,101,2024-06-26,2024-08-11,2024-08-18,confirmed,1465.06
11312,5,501,2024-06-03,2024-08-12,2024-08-17,confirmed,798.48
11313,4,401,2024-06-14,2024-08-09,2024-08-14,confirmed,1395.49
11314,3,301,2024-06-19,2024-07-02,2024-07-08,confirmed,1565.23
11315,4,401,2024-05-25,2024-08-01,2024-08-03,confirmed,1498.88
11316,3,302,2024-06-01,2024-07-18,2024-07-24,confirmed,1140.66
11317,7,701,2024-05-12,2024-07-28,2024-08-02,cancelled,192.4
11318,10,1001,2024-06-18,2024-07-24,2024-07-28,confirmed,347.31
11319,5,501,2024-05-18,2024-08-18,2024-08-21,cancelled,791.55
11320,2,201,2024-05-06,2024-07-05,2024-07-11,confirmed,795.27
11321,1,102,2024-05-09,2024-07-19,2024-07-25,confirmed,1264.52
11322,1,102,2024-06-15,2024-07-26,2024-07-28,confirmed,418.18
11323,1,102,2024-06-15,2024-07-20,2024-07-24,confirmed,1785.11
11324,2,201,2024-06-03,2024-08-11,2024-08-12,confirmed,556.34
11325,2,201,2024-06-29,2024-07-17,2024-07-24,cancelled,1216.33
11326,1,102,2024-06-19,2024-08-11,2024-08-18,confirmed,1325.43
11327,7,701,2024-05-11,2024-07-02,2024-07-03,cancelled,233.52
11328,3,302,2024-05-23,2024-07-20,2024-07-27,confirmed,1723.2
11329,6,601,2024-05-04,2024-07-24,2024-07-30,confirmed,244.42
11330,1,101,2024-05-08,2024-08-16,2024-08-23,confirmed,281.4
11331,2,201,2024-05-14,2024-08-02,2024-08-03,confirmed,1507.56
11332,7,701,2024-05-12,2024-08-03,2024-08-06,confirmed,244.33
11333,3,301,2024-05-23,2024-07-08,2024-07-15,cancelled,653.08
11334,1,101,2024-05-24,2024-08-17,2024-08-21,cancelled,1362.17
11335,7,701,2024-05-02,2024-07-28,2024-07-30,confirmed,389.51
11336,6,601,2024-06-13,2024-07-29,2024-08-02,confirmed,1098.01
11337,7,701,2024-05-30,2024-08-04,2024-08-07,confirmed,283.16
11338,2,201,2024-05-27,2024-07-28,2024-08-01,confirmed,1737.27
11339,8,801,2024-05-05,2024-08-20,2024-08-22,confirmed,1313.8
11340,6,601,2024-05-09,2024-07-20,2024-07-21,confirmed,1637.94
11341,6,601,2024-06-28,2024-08-17,2024-08-23,cancelled,183.49
11342,1,102,2024-05-03,2024-08-20,2024-08-26,confirmed,1035.16
11343,2,201,2024-06-11,2024-08-10,2024-08-16,confirmed,1478.95
11344,8,801,2024-06-23,2024-08-04,2024-08-11,confirmed,846.51
11345,1,102,2024-06-30,2024-07-26,2024-07-29,confirmed,1691.11
11346,4,401,2024-05-13,2024-07-16,2024-07-19,confirmed,1612.32
11347,7,701,2024-05-03,2024-07-29,2024-08-04,confirmed,1478.94
11348,1,101,2024-05-20,2024-07-27,2024-08-03,confirmed,1571.62
11349,5,501,2024-05-09,2024-08-19,2024-08-23,confirmed,796.16
11350,3,301,2024-05-08,2024-07-22,2024-07-28,confirmed,1660.71
11351,1,101,2024-06-24,2024-07-11,2024-07-17,confirmed,203.49
11352,1,101,2024-06-04,2024-08-08,2024-08-14,cancelled,1351.61
11353,1,101,2024-06-01,2024-08-14,2024-08-15,cancelled,1186.75
11354,10,1001,2024-06-19,2024-08-10,2024-08-14,cancelled,322.72
11355,1,101,2024-06-05,2024-07-13,2024-07-19,confirmed,1074.63
11356,6,601,2024-06-23,2024-07-11,2024-07-13,confirmed,1748.13
11357,3,301,2024-05-08,2024-08-11,2024-08-18,confirmed,1105.77
11358,4,401,2024-06-04,2024-08-20,2024-08-23,confirmed,1583.69
11359,7,701,2024-06-22,2024-07-17,2024-07-19,confirmed,1503.77
11360,10,1001,2024-05-10,2024-07-19,2024-07-21,confirmed,718.6
11361,7,701,2024-06-05,2024-07-25,2024-08-01,cancelled,473.87
11362,5,501,2024-06-29,2024-08-05,2024-08-11,confirmed,481.09
11363,10,1001,2024-06-25,2024-07-30,2024-08-01,confirmed,1546.63
11364,3,301,2024-06-27,2024-07-26,2024-07-31,confirmed,534.87
11365,2,201,2024-06-25,2024-07-24,2024-07-26,cancelled,290.67
11366,8,801,2024-05-16,2024-08-03,2024-08-07,cancelled,1677.37
11367,7,701,2024-05-09,2024-08-13,2024-08-17,confirmed,1310.19
11368,6,601,2024-06-18,2024-08-20,2024-08-23,confirmed,935.03
11369,2,201,2024-06-22,2024-07-28,2024-08-04,confirmed,458.62
11370,1,102,2024-05-09,2024-07-19,2024-07-25,confirmed,805.35
11371,3,302,2024-06-04,2024-08-20,2024-08-22,confirmed,1759.18
11372,9,901,2024-06-15,2024-08-09,2024-08-13,cancelled,722.08
11373,6,601,2024-05-18,2024-08-11,2024-08-15,confirmed,891.79
11374,7,701,2024-05-06,2024-07-21,2024-07-27,confirmed,452.89
11375,4,401,2024-06-06,2024-08-15,2024-08-19,cancelled,528.15
11376,6,601,2024-06-24,2024-08-05,2024-08-06,confirmed,1682.12
11377,3,302,2024-05-31,2024-07-23,2024-07-28,cancelled,1743.93
11378,3,302,2024-05-23,2024-08-15,2024-08-21,cancelled,99.17
11379,1,101,2024-05-29,2024-08-09,2024-08-13,confirmed,764.93
11380,1,101,2024-06-07,2024-07-09,2024-07-14,confirmed,396.73
11381,1,102,2024-06-20,2024-08-02,2024-08-06,cancelled,1591.2
11382,3,301,2024-06-22,2024-07-06,2024-07-09,confirmed,830.31
11383,4,401,2024-06-14,2024-07-08,2024-07-11,confirmed,308.66
11384,1,102,2024-05-06,2024-07-18,2024-07-24,confirmed,825.45
11385,9,901,2024-05-04,2024-07-17,2024-07-22,cancelled,1674.69
11386,2,201,2024-05-28,2024-07-21,2024-07-25,cancelled,629.58
11387,9,901,2024-05-30,2024-08-18,2024-08-20,confirmed,1668.08
11388,3,301,2024-05-21,2024-07-29,2024-07-30,confirmed,183.31
11389,6,601,2024-06-19,2024-07-03,2024-07-07,confirmed,1297.2
11390,6,601,2024-06-03,2024-07-08,2024-07-12,confirmed,699.65
11391,8,801,2024-05-16,2024-08-05,2024-08-09,confirmed,282.36
11392,7,701,2024-05-15,2024-07-10,2024-07-11,confirmed,438.38
11393,3,302,2024-06-12,2024-07-12,2024-07-19,confirmed,959.94
11394,7,701,2024-06-13,2024-08-06,2024-08-12,confirmed,1087.87
11395,9,901,2024-06-30,2024-08-03,2024-08-10,confirmed,802.08
11396,7,701,2024-06-26,2024-07-16,2024-07-23,confirmed,251.26
11397,3,302,2024-06-09,2024-07-02,2024-07-05,confirmed,1253.89
11398,5,501,2024-06-05,2024-07-24,2024-07-29,cancelled,271.38
11399,1,101,2024-06-10,2024-07-10,2024-07-11,confirmed,1510.5
11400,3,301,2024-05-19,2024-07-31,2024-08-04,confirmed,550.53
11401,5,501,2024-05-19,2024-07-01,2024-07-04,cancelled,1212.06
11402,7,701,2024-06-02,2024-07-21,2024-07-27,cancelled,1640.76
11403,3,302,2024-05-10,2024-08-06,2024-08-08,confirmed,173.25
11404,2,201,2024-05-20,2024-07-19,2024-07-22,cancelled,1361.9
11405,7,701,2024-05-26,2024-08-08,2024-08-12,confirmed,526.33
11406,5,501,2024-06-15,2024-08-19,2024-08-26,confirmed,125.08
11407,8,801,2024-06-17,2024-07-11,2024-07-15,cancelled,577.24
11408,1,101,2024-05-13,2024-08-11,2024-08-13,confirmed,929.35
11409,3,301,2024-06-03,2024-08-17,2024-08-24,cancelled,1635.39
11410,5,501,2024-05-23,2024-07-09,2024-07-12,confirmed,1512.81
11411,9,901,2024-05-29,2024-07-13,2024-07-17,confirmed,753.63
11412,8,801,2024-06-13,2024-08-06,2024-08-11,confirmed,1383.6
11413,9,901,2024-05-10,2024-07-24,2024-07-29,confirmed,1168.47
11414,9,901,2024-06-25,2024-07-03,2024-07-08,confirmed,882.63
11415,10,1001,2024-06-16,2024-08-11,2024-08-17,confirmed,1681.44
11416,2,201,2024-05-28,2024-08-10,2024-08-16,confirmed,587.1
11417,1,102,2024-06-03,2024-07-06,2024-07-13,confirmed,344.12
11418,3,301,2024-06-22,2024-08-13,2024-08-16,cancelled,984.49
11419,2,201,2024-06-12,2024-08-06,2024-08-07,confirmed,1658.59
11420,2,201,2024-05-29,2024-07-07,2024-07-12,confirmed,251.57
11421,5,501,2024-05-19,2024-08-16,2024-08-21,cancelled,697.83
11422,1,101,2024-05-24,2024-07-06,2024-07-13,confirmed,284.83
11423,7,701,2024-05-19,2024-07-30,2024-08-01,cancelled,1531.38
11424,3,302,2024-06-28,2024-07-06,2024-07-10,cancelled,598.98
11425,3,301,2024-05-24,2024-08-16,2024-08-20,cancelled,859.41
11426,8,801,2024-05-10,2024-07-17,2024-07-20,cancelled,1580.0
11427,1,102,2024-06-19,2024-07-14,2024-07-16,confirmed,1769.54
11428,7,701,2024-06-14,2024-08-13,2024-08-14,confirmed,120.64
11429,3,301,2024-06-05,2024-07-08,2024-07-09,confirmed,905.87
11430,8,801,2024-05-17,2024-07-26,2024-08-02,confirmed,1362.66
11431,7,701,2024-05-15,2024-08-01,2024-08-04,confirmed,1755.41
11432,4,401,2024-06-07,2024-08-14,2024-08-20,cancelled,1244.42
11433,7,701,2024-05-10,2024-07-20,2024-07-21,confirmed,113.73
11434,1,102,2024-06-23,2024-07-02,2024-07-08,cancelled,1558.91
11435,7,701,2024-06-17,2024-07-31,2024-08-06,confirmed,503.44
11436,10,1001,2024-05-08,2024-08-10,2024-08-17,cancelled,416.46
11437,10,1001,2024-06-11,2024-08-19,2024-08-23,confirmed,811.41
11438,9,901,2024-06-23,2024-07-11,2024-07-13,cancelled,851.4
11439,1,102,2024-05-30,2024-07-31,2024-08-01,cancelled,1090.74
11440,3,301,2024-06-18,2024-07-19,2024-07-24,cancelled,759.86
